"timestamp","content","rating","user_id","category"
"2024-09-24 20:58:54","8th PYIFF# 现实与潜在影像构成一个历史-当下的时间晶体，不仅关联着个体/群体的自我指认，也联结着跨文化语境的碰撞。它又非纯粹的东方主义的巡视，而是在之中试图寻找对话的可能，这即是纪录的意义。可创作者主观的介入甚至被影像赋予了实体，因而在对纪录对象形象的反思上失去了深度，后半段的地点跳切几乎沦为游玩式的展览，以致在个人史和群体志的书写上同时在表面搁浅。","3","WZT20030226","detailed_neutral"
"2024-11-07 21:28:09","当她摇摆在古巴的雨天，说朋友们，这就是演艺圈，她就是超级明星","5","179963220","positive"
"2024-11-06 23:39:35","有价值有意义的记录，但是讲述故事的水平差一些。","3","189612467","neutral"
"2024-11-11 12:25:39","切口很有趣，但叙事线铺得太散了","3","eeelizzieee","neutral"
"2024-11-07 21:37:37","在安静的呼吸声中听见了无穷活力，愿我们都能在生命的每一刻舞蹈。","5","179427051","positive"
"2024-11-05 20:46:09","7.1 过度照顾观感了一些，素材结构组织性可以更好。","3","Pincent","neutral"
"2024-11-05 19:37:42","最后一舞！92岁比我29岁时候都有活力。长达近一个世纪的美国华裔舞女回忆录，是很值得被纪录的一段历史，在唐人街以东方文化和软色情为卖点，到如今在中国跳着西方舞步展现生命力量，中间跨越的不仅是山海，还有没能全景展现的辛酸与无奈，这位战胜文化隔阂和年纪束缚的奶奶值得敬佩，92岁正年轻。纸牌游戏那快拍的很妙","4","42325900","positive"
"2024-11-05 19:54:02","不如叫落叶归根，导演第一关注的议题不是女人而是老人，也不能去了两个国家就叫世界吧。在一个身份政治的年代，华裔、女性、舞者、老人，在她漫长岁月中背后的东西什么都没拍到。所有赞美送给柯比.余和舞团在银幕上流淌的生命力。","2","Mryangdachui","negative"
"2024-11-06 19:53:37","明明在讲华裔的故事 却和他们说的语言一样让人陌生 浮夸的服饰与妆造 导演的自恋与自我感动 这种感觉类似于在看花木兰一样让人感到不适 说白了就是一场外国人对中国文化的华丽意淫 她说了再见的英语 日语 意大利语都不屑说一句中文 你想让我为这种电影买单？门都没有","2","80619332","negative"
"2024-11-03 11:15:59","真的太棒了这部片子 so inspiring","5","joecharade","positive"
"2024-09-24 15:11:25","看这个想起了之前在海外电影节看过关于黄柳霜的半记录电影，然后这部电影里记录的这群人也是，或许我们刚开始走进影院时因为新奇，就像现在我们也还是会去酒吧/夜总会去看摇摆舞或者lap dance，不过通过这部电影，能去发现背后她们既作为个人的自己的精彩和生活;也作为美国华裔历史的一部分，能被捕捉和记录是一件美好的事。 此外，他们能在退休以后也能保持如此美好年轻的状态真让人感动。 Ps:我还是睡着了几分钟，因为实际上作为纪录片还蛮跳跃的，不过导演给奶奶们的关心以及这群奶奶们本身是极具吸引力的。","4","166091785","positive"
"2024-11-03 20:07:52","三个非华裔在古巴武术公园里唱粤剧（Chinese opera）","4","140649606","positive"
"2024-11-05 16:45:53","感觉提了很多可展开的点，但是没有一个立得住的；说句不好听的，这样拍的话，随便周围找个广场，跳广场舞的阿姨们生命力都比影片展现出来的强。舞者们本身的生命力是存在且强的，但导演的呈现我觉得是非常失败的。","2","79372672","negative"
"2024-11-12 00:02:46","非常平实的叙述，能聚焦在人物身上，本身也是好的。东亚人里难得有老年女性这么热爱舞蹈的群体，看着吵闹的广场舞也只会想想如果家里人都能像她们一样快乐、充满生命力就好了，无论是跳舞，还是自己做衣服。甚至都没那么中餐原教旨了。 影片中还有《上海小姐》，coby们活过了被好莱坞当做东方主义背景板的年代，活过了卡斯特罗的年代，以粤语为纽带生活着，坚持着最后的爱好，能够相识也挺好。 其实适合和《里斯本丸沉没》对照观看。两部纪录片都是上世纪普通人(与中国相关)的再发现，《里》是沉没于中国海岸的英国俘虏，《女》是在美洲歌舞的华裔女性们；中国导演们走近他们，而又在2020的疫情中失去他们。Coby和Stephen真是令人动容的爱情。","4","188706693","positive"
"2024-11-06 23:32:44","华裔女性，so waht？告诉你她们的身份，但又不讲这种身份的影响或者独特性。就看了她们怎么不服老要活到老跳舞到跳老（老了跳舞还没广场舞跳得有活力）。传奇的人生拍得如此毫无波澜","2","243123316","negative"
"2024-11-10 13:18:29","Killing me softly with her dance","4","180726371","positive"
"2024-09-24 15:30:36","【8th PYIFF@小城之春】她们正年轻。以华裔女性舞者为切入角度来向彼时的先锋女性致敬。在不同的文化背景和语境下，她们依然能够绽放出生命之美。","4","FelixFJH","positive"
"2024-11-06 01:12:40","史蒂芬感慨生离死别流下眼泪那段是动人的，歌曲是凄美的，叙事是散乱的，纪录是表面的，要表达的最深层的东西是我抓不到的，文化是有壁垒的是影响人感同身受的，老奶奶是鲜活的身子骨硬朗的，是我这种懒死人一辈子都活不成的。因为鲜活的人一直都鲜活，温吞的人一直都温吞，女人的世界就是可以活可以死的，俺们做自己就好","3","226477810","detailed_neutral"
"2024-10-29 22:06:32","从人物魅力角度来说无可挑剔，当你看到一群已经耄耋之年的老人仍然在燃烧自己生命的火焰在尽情舞动的时刻，任何想对之评论的话语都是显得那么的苍白无力。但是从电影拍摄角度来说我认为还是有些不够的，导演对于人物的生平经历、情感性格及作为一个异乡人而产生的独特内容这几项叙述重点的分寸把握存在一定漏洞，在纪录手法上使用的过分碎片化的手法让对主人翁的描述只停留在了浅层之上，而不见更多的细节来进行更深度的补充，最终效果只能是只能展现皮毛的普通流水账。","3","harmen0829","detailed_neutral"
"2024-11-07 11:53:59","非常糟糕的记录方式，但却呈现了一群值得被记录的人，一群在外国他乡成长依旧热爱跳舞的年长女性。","4","sevenhaozi","positive"
"2024-11-07 21:22:31","好像没那么恐惧变老了","4","103120570","positive"
"2024-11-06 16:33:26","在那句我意识到我即是美国华裔舞者史之后，形式如何似乎已经不重要了。但主创还是给出了一个非常工整的形式，有作者视角、有逻辑、有审美，把理性和情感结合得恰到好处，言之有物也不过分煽情。在这个片子里同时看到了女性优秀的工作能力和共情能力，伟大的女性创作者！","5","192162496","positive"
"2024-11-07 23:46:43","浅表的记录片，更像是导演跟拍余金巧六年的vlog流水账，缺乏更进一步的思考与追问，比如这些少不更事时就来到美国的老年华裔女性对中国性的理解少女时期穿戴上带有满满东方主义凝视味道的服饰，在夜总会表演某种东亚风混搭舞曲；成年后遇上改革开放作出是否要回国的决定；当她们以有衰老迹象的身躯，涂上厚厚的妆容，再次表演当年为美国本土游客展现的近乎于软色情服务的舞曲时，这些舞台的含义被再次改写，似乎成为一种主动的自我表达和赋能，但影片完全没讨论到这一面向。对于在华人街长大的初代/二代华裔女性的困境也很轻飘飘地带过，作为妻子和母亲的真实性别经验被手动摘除，何以称为女人世界？当你要拍一个集族裔、性别、跨国流动话题都触及到的能拿到龙标的片子，还要精准踩中时代情绪强调女性独立先锋，就会出现这样的情况","3","156935493","detailed_neutral"
"2024-11-11 13:06:41","作为纪录片还是挺勉强的。两个核心问题：在东方主义视角流变过程中，华人舞女如何面对社会视点的转换？在当下的审美志趣下，老去的舞女面对风情舞作为一种景观的衰弱，是否有自身独特的理解与行为？角色有百分之一百的自由不在意这些，但是创作者需要给出更多的信息。","2","huangjinshijie","negative"
"2024-09-26 22:18:47","用学术方法抵达具体人群，今昔影像揭开尘封历史记忆，鲜为人知的广阔天地中伫立自尊和自由。它是舞者的美丽人生，也是珍贵的档案文献，更关乎人类的聚合离散、起居迁徙。","5","3410802","positive"
"2024-11-07 22:16:28","幕后故事比影片本身更吸引人一点吧，坐在去电影院的车上听完了圆圆导演的博客，讲她一开始自己一个人在美国拿着一架设备，讲她生产前一天还在做赞助应酬，讲她得了癌症在病床上收到龙标所以满怀期待去看了，坐在电影院差点睡着，整个片子镜头很乱，剪的也很乱，加上调色以后看得人晕晕的","3","148834688","detailed_neutral"
"2024-09-24 15:30:36","【8th PYIFF@小城之春】她们正年轻。以华裔女性舞者为切入角度来向彼时的先锋女性致敬。在不同的文化背景和语境下，她们依然能够绽放出生命之美。","4","FelixFJH","positive"
"2024-11-07 21:28:09","当她摇摆在古巴的雨天，说朋友们，这就是演艺圈，她就是超级明星","5","179963220","positive"
"2024-11-07 11:53:59","非常糟糕的记录方式，但却呈现了一群值得被记录的人，一群在外国他乡成长依旧热爱跳舞的年长女性。","4","sevenhaozi","positive"
"2024-11-07 21:22:31","好像没那么恐惧变老了","4","103120570","positive"
"2024-11-09 20:52:56","2024.11.9 济南百丽宫路演 老人舞蹈天然需要片子首先回应生命消逝的主题，让人想到高中作文用烂了的尼采名言每一个不曾起舞的日子，都是对生命的辜负，没有什么东西是丑的，只有退化的人是丑的。结尾Coby的离世好像承认了生命有限性，但导演名字（圆圆）、首尾相接等细节似乎也暗示生命延续的可能。 本片还采用了大量拼贴的手法，以历史档案、访谈游记、舞台表演穿插叙事，三地巡演也呼应了华人移民身份的离散性。归乡之旅既是确认自己华人的身份，也许还是对这种离散性的自我慰藉。 对于部分话题（暴露舞与时代偏见、另外几位舞者的故事）填充不够，完成度还可以更高，部分素材编排逻辑性不够。导演丈夫（联合制片人）说之后会出书继续这个故事。","3","MalcolmTsu","detailed_neutral"
"2024-11-06 22:31:51","一部cody传，对于身份认同、移民问题、女性议题的深入挖掘几乎没有，比较失望吧。","2","57673191","negative"
"2024-11-07 21:37:37","在安静的呼吸声中听见了无穷活力，愿我们都能在生命的每一刻舞蹈。","5","179427051","positive"
"2024-09-24 20:10:02","完整，有趣，生命力十足，有被激励到","4","niba","positive"
"2024-10-27 20:32:11","@ 深圳湾万象，导演制片主角们映后路演场","3","virgilzhou","neutral"
"2024-11-09 09:44:14","题材是难得的，本身人物也足够可爱，毫无疑问coby人格魅力之强大/人生之传奇，身上所散发出令人羡慕钦佩的自由散漫的气息以及对所热爱事物坚持到底的决心，可能受限于篇幅也为了在最大程度上服务于观众，影片所展现的仅仅记录下她们（不完整）的舞姿与令人感叹的精美头饰，剪辑不同年代的重合交叠展现电影的魅力，但对美丽的背后没有更深入的探索，所提及论题的层面虽广却仅限于表面，家族的变化史没有牵引出时代下的个体遭遇，只是用口头的形式进行回应（say no），素材内容更多的也是关注个人的/小家的而非世界的/群体的，无法满足我（私心的）对于人物的想象需求，缺乏可延展的空间而没有看见更多。结尾很难不动容，不闻不问的纸牌玩乐，最后一曲天鹅之舞，面对岁月的蹉跎和生命之于死亡前的渺小，电影终会将有限的时长永远保存","3","209918850","detailed_neutral"
"2024-11-16 16:33:38","这个风情舞和脱衣舞/色情舞的界限或本质区别在哪里？为什么奶奶可以为了高薪接受露大腿却对脱衣舞斩钉截铁地说no？在唐人街夜总会穿着比基尼跳舞的华人女性，这背后似乎藏着西方人对华人的文化凝视和男性对女性的身体凝视这样值得一叙的问题","4","147560378","positive"
"2024-09-24 15:06:59","即使皱纹爬满脸庞，美人依旧风华绝代。一段华裔舞者的生命史诗，属于余金巧的艺术人生，被深深打动了。","4","146379053","positive"
"2024-11-03 11:15:59","真的太棒了这部片子 so inspiring","5","joecharade","positive"
"2024-11-10 21:03:39","确实视角难得，也捕捉到了一些灵动的时刻，但细节的缺乏还是让想传达的东西有些表面","3","132139055","neutral"
"2024-11-05 20:52:58","这部在平遥满载好评的电影终于上映，抓紧看吧，希望走得远一点！（没有什么比玩空当接龙更重要的事！","4","xiaoyaofande","positive"
"2024-11-17 14:13:45","三半。片名出自伍锦霞的《女人世界》片中《古巴花旦》的主人公和鸣谢魏时煜显出隐藏的脉络。背景介绍以海报做动画我也想到《金门银光梦》，但仅限于此处，后面并没有历史钩沉的野心，生活照放在片尾出字幕。展现的几个片段却也耀眼。母亲让父亲出钱送女儿学跳舞，妈妈为她缝制表演服，本是表演个节目却成了她终身的事业。电影着重于快乐事业感较弱。露大腿于中式封建规训是反叛，但又遭受西式对娃娃凝视的目光。反倒被脱衣舞抢了生意后可能才是为自己而舞吧。93岁思辨清晰一口好牙，闪回到她70岁录影舞姿确实迷人，难怪Steve为她着迷。电梯里拍墙倒影让我想到邓丽君和保罗。衣饰艳丽夺目心灵手巧。哈瓦那撑伞雨中唱我不禁鼓掌。父亲40年代回国未再归不知是否有历史原因，或隐去。看到古巴粤剧草台一把拐撑着麦克风，中国城唐人街会一直在","4","muxialiang","positive"
"2024-11-02 18:07:22","3.5，调起得很高，一上来非常好，但后半部分泄力非常厉害，失去了焦点，有点可惜。这些奶奶的精气神值得五星，永远美丽，lets dance together.","3","jennyofmine","neutral"
"2024-11-06 23:46:32","好选材决定这部纪录片的下限，但是上限也完全没打算去碰，美籍华裔风情舞老年女性，就这几个关键词随便拉出来一个能说的都太多了，愣是一个也没深挖。","3","127356237","neutral"
"2024-11-14 23:21:24","爱看，多拍。一部很好的多题材电影。/即使年龄增长，也永远不要放弃对生活的热爱。/海外华人这个特殊群体一直都有很多可以说的。本片中除了受访者的身份认同感可以被着墨以外，她们的职业某种意义上也代表了海外华人敢拼搏、敢为天下先的态度。作为父母祖籍均是著名侨乡的我对此亦十分有感触。/正如我一直认为的，某种意义上境外（含港澳台）对中华传统文化的发扬和保护也起到了十分重要且异于内地的作用，也许若干年后我们想听广府粤语和台山话，或者是看粤剧的时候，只能去港澳或者国外的唐人街了。","5","45361858","positive"
"2024-11-09 19:51:20","Coby Yee摇滚的一生，一直跳到生命的最后时刻，跳完她的Swan dance，喜欢里面的音乐和有时光感的镜头，片子本身感觉还差那么点意思。","4","fullmoonin0328","positive"
"2024-11-12 20:55:31","at天山5厅。杨圆圆用这部长片完成了之前几部短片的华裔舞女宇宙，有点想让萨义德来看，如何以东方主义的风情，这种被凝视和投射的身份，活出跨越身份的character，影片可以归入华裔离散史，文化符号建构出了真实（从紫禁城夜总会到故宫），古巴戏台几乎是一种域外传承，还穿插了媒介考古，史蒂芬的DV拍上海中心暗中呼应方美仙说的穿越，杨圆圆这个系列可以和邱炯炯（这俩名字也绝对）对川剧团的记录相比：一种行将消逝的文化留下它最鲜活的人性痕迹，最强的抒情时刻属于颐和园荡舟唱邓丽君，就好像当华语也像超新星爆炸后湮灭，还会有它最后的歌声传向空荡荡的宇宙：月亮代表我的心","4","saintdump","positive"
"2024-11-06 19:55:39","导演干过唯一有意义的事就是拍了这些素材 剪得乱七八糟 充满自我感动 完全没有同理心","3","95836023","neutral"
"2024-11-12 22:10:16","半程都在哭，我知道导演关于coby和舞团的两条线都没有讲得很深入，关于移民和女性以及东方主义的理性议题只是点到为止，我知道因为这是一个完全关于感性的电影，关于时光流逝，关于经历着旧时代并选择活在当下的女人们正经历的故事。 只是看着她们跳舞、听着她们聊天，我就为那种充盈的、超越时代的、母系联结的光辉所笼罩，我只能哭只想哭。","5","57566252","positive"
"2024-09-24 16:14:32","8th PYIFF。题材内容人物都是好的，音乐好听，但是主线不清晰，主题也不明确，本该更好！","4","ibelieve","positive"
"2024-11-08 00:36:43","「看了展覽，在去年被放鴿子的某個下午。意外驚喜！」這是3年前標註想看的留言～3年後總算是看到長片～喜歡史蒂芬金的工作室，那些帶著美好願景的拼貼！滑過臉龐那一滴淚！柯比的呼吸聲，吃麵的時候翹起的蘭花指！驚嘆柯比親自縫製的演出服，感嘆她和史蒂芬金的情侶衫以及仍舊無時無刻在冒著粉紅泡泡的愛情！片尾曲Love again來自我喜愛的陈曦老師！","4","yayi_ifsoso","positive"
"2024-11-05 20:01:42","世界太大了，原来做自己喜欢的事真的可以幸福长寿。 裁剪自己喜欢的服饰，随时舞动自己轻盈的四肢，在旁人忧虑时专注自己的纸牌游戏并顺利拿下，多么丰满又可爱的九十岁啊！","5","180924756","positive"
"2024-09-24 19:12:59","画了一个很美好的移民华裔老年女性群像的光环，但那背后曾经或热血或艰深的体验在娓娓道来中掩藏了生命意志富集积累出的宝藏。或许选一个《诗》那样边记录边剧情的方式会更好点？","3","yourbestofjoy","neutral"
"2024-11-18 22:20:24","还蛮有意思的，感觉很适合做performance studies研究对象，在夜总会露大腿的作为东方主义被凝视的女性客体，却成就了这些女性的一生，她们通过跳舞获得了财富和人生的意义，很难说她们只是纯粹被凝视的客体而没有主体意识。羡慕92岁奶奶活在当下的人生观，我们总在怀念过去焦虑未来，真的很难像她一样活在当下享受当下。作为纪录片来说似乎有些单薄，可以再深挖一下（可能由于疫情和主人公去世的原因中断了拍摄），有些遗憾。","4","wxs723","positive"
"2024-11-10 20:21:36","不算成熟，但是很有意义的女性纪录片。","4","kxty1028","positive"
"2024-11-06 22:31:03","可以成为史料的珍贵记录。也看到许多生活的可能性。","4","yystilllife","positive"
"2024-11-16 19:18:40","很喜欢，想喊妈妈和姨妈们都来看。女人世界是笑，是美，是繁复花边和亮片，是风情，是生命力肆意绽放的世界。也赞同导演这种不带批判也不过度美化的视角。","4","59719434","positive"
"2024-09-27 21:04:00","20240924平遥影展初体验第一部竞赛单元新片太机缘是从Women's World到如今Chinatown Cha-Cha的《女人世界》。从《金门银光梦》粉上伍锦霞；出于自己想做但力不能及的领域有人在做的相惜感众筹随了个大的；穿着T恤买了第一排的座位，第一次看成片但那么亲切熟悉，片尾字幕看到意外自己名字的时候简直哈哈哈哈哈，义气啊~片头沙滩上女孩子们的档案影像非常生机；Coby出生在Columbus（现代主义建筑聚集地）；与《古巴花旦》华人群体梦幻联动；风情舞（黑白花车游行影像好惊艳）；92 years young；辛西娅模仿小时候见到Coby的诱惑动作you want more? more? more? ；对《富丽秀》多了一点语境理解；Coby利用纱丽等做的演出服太厉害了！Stephen吐槽初见、旁观打牌时对死亡/记忆/情感的表达都很动人。跟《出走的决心》形成鲜明对比~","5","easyandslow","positive"
"2024-11-06 23:37:35","北大场。一个长20世纪的故事，却停留在生命力，有点可惜。但恭喜yy！完成已经不易。","4","Vividkid","positive"
"2024-11-10 21:33:12","第2558部，这部电影从文化研究的意义上，是让不同的离散华人，见到彼此，以及回到故乡。而作者在这种文化意义之上，又以这群高龄却依然表达自我的舞者。这是多么崇高的对生命力的浪漫化表达啊。生命之诗啊！","5","moviecafe","positive"
"2024-11-03 20:05:52","五六十年代华裔舞者从容老去的样子，但是开头一闪而过的黄柳霜提醒我们背后肯定有藏不住的心酸。但是毕竟过去了，能这么轻盈跳到去世的那天也是福分。","4","fuxiu","positive"
"2024-11-15 20:34:05","比起纪录电影，更像一部艺术家的影像档案，导演的存在推动了大部分章节的发展。其中涉及了很多线索，比如亚裔的生存史和带有情色意味的表演。我非常欣赏导演的处理，金巧和搭档跳一支舞时，导演只留下了脱衣的部分，那种微妙的不适所带来的惊愕，足以让历史命运的震动一直回响。这些东西如果深入探讨，就会消解今巧的生命力，她就变成一个表达立场的工具。导演从一个档案的概念出发，最终被个体生命强烈地吸引，她忘记了那些宏大的命题，成为故事的一部分，成就了一场具有浓烈情感和能量的讲述。","4","zhuoyang","positive"
"2024-11-08 17:30:31","唐人街，风情舞，从美国到世界，从保守旧时到开明现今，镜头对准这些绚烂而光彩的先锋女性，自然同时对照出生命本身，也有这样的热力与魅力。看到垂暮之年继续舞摆，内心也会开出繁花，反过来又让人在岁月长河两侧的强烈比对里，格外感叹人世无可逆转的残酷。而且现在看老人家，总担心有个句号会写在后头。当然，年龄不是必然，但那就是另一种唏嘘了。片名致敬伍锦霞1939年第一部全女班华裔电影，当然很有意义，不过她们所能折射的意味，何尝是这四个字所约束得了的呢？以及舞蹈班里，还有一个没台词的gay哦。","4","misterinfamous","positive"
"2024-09-26 01:33:14","观影结论是：我应该重回我的swing！她们真的太美了。生命力和选择权双双万岁。","4","CynFish","positive"
"2024-11-16 14:14:01","非常好的題材和故事，只可惜停留在了表面。另外，整個電影的剪輯，仿佛流媒體短視頻的瑣碎拼湊，一個跳了一輩子舞的人，在電影里，竟然一段稍微長一點點完整舞蹈都沒有保留，全部是短平快，連最後海岸邊獨舞都是剪的稀碎，大遺憾。","3","wubianz","detailed_neutral"
"2024-11-06 21:10:32","她90岁的每一场都说是自己的天鹅之舞。","4","155781209","positive"
"2024-10-28 23:30:20","作为纪录片还是流于表面了，想看到一些更深刻的东西。多出的一星送给映后的奶奶们，太动人的生命力了","4","213671836","positive"
"2024-11-06 01:38:40","北京首映-开头五分钟就震了，难得丰厚的资料，遗憾最终不太深入。龙女，上海宝贝，China doll...forbidden city 这些意味很坏的词也消解在终于堂堂的具体的生命旅程。女人的营生也许是微小的自顾自的，与宗乡故土的抱负无关，在文化冲撞的第一线顺势迎合，勉励着生存扑向客场落地生根，离散之中融合，说英语的说英语说西语的说西语，从异域的欲望客体的景观，到安抚一代人垂暮，那些凝视和驯化如今都化做温情的美国往事。","4","period","positive"
"2024-09-24 15:15:15","90岁高龄还能穿华服露美腿去异国表演，还是那么鲜活明艳，人生起起落落又算什么呢？她就是赢家","4","4051316","positive"
"2024-11-02 17:53:46","Passion. 我们能在生命里留下什么，赢一局蜘蛛纸牌就很快乐。 记录下被遗忘的、应该留下印记的华裔女性先锋，留下她们美好的部分。","4","Kthe","positive"
"2024-11-14 10:41:44","题材大于完成能力，但找到一个好的拍摄对象就成功了一大半","3","imecstasy","neutral"
"2024-11-06 16:49:17","开头就觉得很感动，看到老年女性的美丽和生命力。最后留下的是美好，一段串联起历史的人生。影片处理得很轻盈，但是轻盈得恰到好处。","5","tildali1214","positive"
"2024-11-07 22:50:15","余金巧奶奶这个人物绝好，感谢导演的记录。但从片名和简介来看，它显然是要拍群像的，这和呈现出来的内容是有冲突的。","3","135508227","neutral"
"2024-11-18 03:59:59","被工作困住一个半月之后，终于再次走进影院，原本就少的排片加上上午的场次，整场零星三四个人，虽然有点惋惜但换个角度想：这个世界上至少又多了三四个人看过她们的人生。真实令影片加大分，当他唏嘘为生命之末或许是否正在延续落泪，她在身后专注won了纸牌游戏欢呼。忘记的照片细节和街角工作过的工作室，一切盛大而平实。四处表演的姐妹们并非完美却胜过完美，在街边在餐桌在巴士在故土，时刻哼唱和舞蹈，来自盛时的肢体记忆，人们怀着无法考究的来意蜂拥而来，那些被夸大了的荣耀在记不得歌词的哼唱里成为她们自己，她终完成了一世在练习的天鹅之舞。或许每个人都不如被外界冠以的盛名优渥，但何其宝贵这真实的异乡的一生，被记录、被看到。","4","yummyzuo","positive"
"2024-11-13 22:37:51","古巴花旦的两位也小出场","4","69827564","positive"
"2024-11-08 13:08:00","92岁的Coby体现了她无限的生命力。 她这样的年纪了依旧绽放，我为什么要在只走到三分之一的年纪就要停止我的绽放。 也许我的高光时刻未到来。 圆圆导演，真的是一个好温暖的人。 最开始看电影的时候，看到那些已经非常年老的面孔的人，我只感觉到不再美丽。 越看到后面，她们在镜头面前诉说的他们的生命，她们的热爱，胜过身后美丽的风景。 值得被看到的一部纪录片！","5","266199113","positive"
"2024-11-19 19:54:16","时间可能会给身体留下刻痕，但时间无法带走身体里跃动的精灵。","4","216581617","positive"
"2024-11-15 14:06:10","像家庭录像一样并不好看，看得我又玩手机又拍视频，当初又跟人聊天。结果爆泪哭得鼻子都塞住。","5","2584840","positive"
"2024-10-30 21:06:01","这片子能量太强了，幸运的话希望我也能老而有格调","5","daamaao","positive"
"2024-11-20 22:13:31","有点遗憾，总觉得还有很多没有挖掘出的部分，看到的都是表层，影片说她们很先锋，可我还不能完全明白，露出大腿的表演是对自己身体的展示，夺回自由和主权，还是同样存在被剥削的部分。或许都有，但终究取决于舞者如何看待。","5","161407652","positive"
"2024-11-07 23:29:30","11.7深影。1.最喜欢的竟然是导演的温柔在场。感到没有被表达欲和确证欲束缚，没有因历史/移民/国族/性别议题消解对人本身的注视，感到人与人在镜头内外日渐累积的情感联结。是在场所有女性共同的书写和纪录，持摄像机者的介入便似乎也可被接受。（缺的一星确实也在这种轻巧和不聚焦上）2.在生命的最后一周，她依然在跳舞。I always win皱纹很美，身体很美，舞蹈很美，生命很美。对衰老释怀许多。/被看见和被欣赏，主语是自己，幸运的话便还有他人。/珍惜我们的激情，并时常打磨、擦拭、抛光，让它得以绵延不绝。sing in the rain～dance in the rain～","4","145956247","positive"
"2024-11-06 10:37:25","Coby的热情和活力足够撑起一部电影。重塑唐人街舞女的积极形象，回溯女性的形象和历史。对历史书写似乎可以更批判性地回望，如今阿姨舞团与过去的断裂也被模糊化。","3","rasoui","neutral"
"2024-11-05 21:16:42","感动于这样充满的能量和自洽的魅力，感动于这样的友爱和陪伴。","5","run11run","positive"
"2024-11-10 00:16:08","选材很好，可惜导演实在是太太太太平庸了","2","146386153","negative"
"2024-11-12 22:54:45","镜头长时间凝视着老去却又异常热情的表情，舞蹈动作中蔓延的青筋，熠熠的脸庞谁又能不惊叹美的令人动心?终有一天我们会趋向老态，是否还能活在当下去寻找那个可以全力付出的对象?在速食化的今天甚至连对于人的认知也只是肤浅的标签化。而又有谁来记录以为自己以为比天大的个人世界呢？ 很高兴在排片那么尴尬的日期中看到了几乎满座的电影院。去了解素未蒙面的可爱女人的一生。","4","sho2mon4e4y","positive"
"2024-11-09 23:18:30","原谅我实在没办法把为了高薪给美国人跳风情舞这件事和女性的先锋联系起来","2","167967062","negative"
"2024-11-03 17:18:22","第一次看标题觉得奇怪，不凑凑五个字吗，女人的世界。看完觉得这四个字不错，女人世界可能是个主谓短语，世界是动词，是去看世界去享受世界。这个动词没有宾语没有边界。 感谢coby感谢圆圆 记录了一组我从未见过的女性长者宁静快乐的无边世界。最想让松子看到这部影片，让她看到女人（这个词没用过，挺好）可以自主地绚烂缤纷。不用跳深渊，可以跳舞，随地大小跳。","5","guiguigui","positive"
"2024-11-05 20:05:07","美是不会老的，只会变成另一种美。向不该被历史遗忘的亚裔女性先锋们致敬，就像历史不会遗忘全华人女星的女人世界。","5","winsletthebest","positive"
"2024-09-24 15:25:33","8th PYIFF 多希望他们一直舞一下。《女人世界》《古巴花旦》《金门银光梦》梦幻联动。","5","53699225","positive"
"2024-10-28 23:12:03","生命如歌，纵情舞 看完长篇，热泪盈眶。或许在圆圆记录之前，这群华人女性舞者的故事，早已和大多数普通人的一生一样，被遗忘在历史的恒河沙海中。但是，纵使是随海浮沉，独属于这群老年舞者的乐观，坚韧，生动和广阔，还是依旧令人动容、鼓舞！ 圆圆在映后分享里说，92岁，在生命最后一周都不曾停止舞蹈和缝纫的Coby不回头，她只看现在和未来保持热情，保持热爱，才是维持青春的秘诀。是的，Its never too late，人生永远可以有第二春。 谢谢圆圆坚持记录，留住她们的故事，谢谢随机放映组织了的观影。期待圆圆的新书！","5","52205741","positive"
